sr b Me
7.770943130796930109e-01 3.206002913325512083e+01 5.070289025378671433e+00
7.793955855653957876e-01 3.198219801389435801e+01 5.079142856222984115e+00
7.816971936663115184e-01 3.190466947858791258e+01 5.087997058047592169e+00
7.839991371146344257e-01 3.182744214451791365e+01 5.096851575237216991e+00
7.863014156594571036e-01 3.175051463397830531e+01 5.105706352619125532e+00
7.886040290664947383e-01 3.167388557439019436e+01 5.114561335459884894e+00
7.909069771178151020e-01 3.159755359832351118e+01 5.123416469461296252e+00
7.932102596115726545e-01 3.152151734351323142e+01 5.132271700756863453e+00
7.955138763617445319e-01 3.144577545287378229e+01 5.141126975908421493e+00
7.978178271978735303e-01 3.137032657451704054e+01 5.149982241902237412e+00
8.001221119648116442e-01 3.129516936177158115e+01 5.158837446144894479e+00
8.024267305224702662e-01 3.122030247318918228e+01 5.167692536460602781e+00
8.047316827455716082e-01 3.114572457256014815e+01 5.176547461087392499e+00
8.070369685234060064e-01 3.107143432893049351e+01 5.185402168673006074e+00
8.093425877595907814e-01 3.099743041660509135e+01 5.194256608272399767e+00
8.116485403718340930e-01 3.092371151516626782e+01 5.203110729343330298e+00
8.139548262917021271e-01 3.085027630948318489e+01 5.211964481742953126e+00
8.162614454643887241e-01 3.077712348970772993e+01 5.220817815726011446e+00
8.185683978484898926e-01 3.070425175130608153e+01 5.229670681938633159e+00
8.208756834157800997e-01 3.063165979504578473e+01 5.238523031417446241e+00
8.231833021509935566e-01 3.055934632700920517e+01 5.247374815585451380e+00
8.254912540516067265e-01 3.048731005860567578e+01 5.256225986247970106e+00
8.277995391276268267e-01 3.041554970657066548e+01 5.265076495590117034e+00
8.301081574013801090e-01 3.034406399296614865e+01 5.273926296174103356e+00
8.324171089073059138e-01 3.027285164519694405e+01 5.282775340934468211e+00
8.347263936917532767e-01 3.020191139600591157e+01 5.291623583175912415e+00
8.370360118127792015e-01 3.013124198347450999e+01 5.300470976570363923e+00
8.393459633399518172e-01 3.006084215103372514e+01 5.309317475152754540e+00
8.416562483541548678e-01 2.999071064745278292e+01 5.318163033319491362e+00
8.439668669473965323e-01 2.992084622685695905e+01 5.327007605823216529e+00
8.462778192226192431e-01 2.985124764871189385e+01 5.335851147771770719e+00
8.485891052935148338e-01 2.978191367782974908e+01 5.344693614624312694e+00
8.509007252843403535e-01 2.971284308437384070e+01 5.353534962187623591e+00
8.532126793297368783e-01 2.964403464384631803e+01 5.362375146614479782e+00
8.555249675745527638e-01 2.957548713709224586e+01 5.371214124399935841e+00
8.578375901736670084e-01 2.950719935030060981e+01 5.380051852377917498e+00
8.601505472918175021e-01 2.943917007499335980e+01 5.388888287719336034e+00
8.624638391034299412e-01 2.937139810802708695e+01 5.397723387928528460e+00
8.647774657924512942e-01 2.930388225158941751e+01 5.406557110840340741e+00
8.670914275521836023e-01 2.923662131318910440e+01 5.415389414617976627e+00
8.694057245851219973e-01 2.916961410565893331e+01 5.424220257749179375e+00
8.717203571027946074e-01 2.910285944714569339e+01 5.433049599044027289e+00
8.740353253256041288e-01 2.903635616110093309e+01 5.441877397632616464e+00
8.763506294826730603e-01 2.897010307628484682e+01 5.450703612960971611e+00
8.786662698116900483e-01 2.890409902674996800e+01 5.459528204789600103e+00
8.809822465587596740e-01 2.883834285183540658e+01 5.468351133190610724e+00
8.832985599782532393e-01 2.877283339616703728e+01 5.477172358544014408e+00
8.856152103326628833e-01 2.870756950964245391e+01 5.485991841536018931e+00
8.879321978924574754e-01 2.864255004741912458e+01 5.494809543156886633e+00
8.902495229359400630e-01 2.857777386991752167e+01 5.503625424696737767e+00
8.925671857491093153e-01 2.851323984280248780e+01 5.512439447744267973e+00
8.948851866255200793e-01 2.844894683697591020e+01 5.521251574183898114e+00
8.972035258661497092e-01 2.838489372857346993e+01 5.530061766192369888e+00
8.995222037792622860e-01 2.832107939893814219e+01 5.538869986238472265e+00
9.018412206802789433e-01 2.825750273463215834e+01 5.547676197077475280e+00
9.041605768916468611e-01 2.819416262740987023e+01 5.556480361750931962e+00
9.064802727427128115e-01 2.813105797420819343e+01 5.565282443584020911e+00
9.088003085695962602e-01 2.806818767714706908e+01 5.574082406181489091e+00
9.111206847150660204e-01 2.800555064350286827e+01 5.582880213427323213e+00
9.134414015284186839e-01 2.794314578570366336e+01 5.591675829481379978e+00
9.157624593653576062e-01 2.788097202132192720e+01 5.600469218776326308e+00
9.180838585878756675e-01 2.781902827305017212e+01 5.609260346016980314e+00
9.204055995641372556e-01 2.775731346869818950e+01 5.618049176176588055e+00
9.227276826683653566e-01 2.769582654117853338e+01 5.626835674494740758e+00
9.250501082807267572e-01 2.763456642848481692e+01 5.635619806476303673e+00
9.273728767872215784e-01 2.757353207369052583e+01 5.644401537887420162e+00
9.296959885795736955e-01 2.751272242493069697e+01 5.653180834753921857e+00
9.320194440551223813e-01 2.745213643538342652e+01 5.661957663359776127e+00
9.343432436167162791e-01 2.739177306325923311e+01 5.670731990244391341e+00
9.366673876726081538e-01 2.733163127178878327e+01 5.679503782200140627e+00
9.389918766363523073e-01 2.727171002920656662e+01 5.688273006270453180e+00
9.413167109267024379e-01 2.721200830873412002e+01 5.697039629747978395e+00
9.436418909675123867e-01 2.715252508857018299e+01 5.705803620171728596e+00
9.459674171876364390e-01 2.709325935186611289e+01 5.714564945326364054e+00
9.482932900208329574e-01 2.703421008672179227e+01 5.723323573238459971e+00
9.506195099056693465e-01 2.697537628616673544e+01 5.732079472174954837e+00
9.529460772854263517e-01 2.691675694813543984e+01 5.740832610642443434e+00
9.552729926080072431e-01 2.685835107546737177e+01 5.749582957382798121e+00
9.576002563258447786e-01 2.680015767587666886e+01 5.758330481373306498e+00
9.599278688958129413e-01 2.674217576194243051e+01 5.767075151823735091e+00
9.622558307791365673e-01 2.668440435109481967e+01 5.775816938173989001e+00
9.645841424413061915e-01 2.662684246559508594e+01 5.784555810092713024e+00
9.669128043519904514e-01 2.656948913251581246e+01 5.793291737475840364e+00
9.692418169849523757e-01 2.651234338373352273e+01 5.802024690443274402e+00
9.715711808179662290e-01 2.645540425590181854e+01 5.810754639338513883e+00
9.739008963327350221e-01 2.639867079044110554e+01 5.819481554725783212e+00
9.762309640148101320e-01 2.634214203352192030e+01 5.828205407388081127e+00
9.785613843535112544e-01 2.628581703603699182e+01 5.836926168327024378e+00
9.808921578418491327e-01 2.622969485360238906e+01 5.845643808758175020e+00
9.832232849764470650e-01 2.617377454652519475e+01 5.854358300111536906e+00
9.855547662574665191e-01 2.611805517978785218e+01 5.863069614029495114e+00
9.878866021885308601e-01 2.606253582304116634e+01 5.871777722363385799e+00
9.902187932766525202e-01 2.600721555057320344e+01 5.880482597173847914e+00
9.925513400321607227e-01 2.595209344129711937e+01 5.889184210728211966e+00
9.948842429686293176e-01 2.589716857873815670e+01 5.897882535498002454e+00
9.972175026028071709e-01 2.584244005100841690e+01 5.906577544158395199e+00
9.995511194545484424e-01 2.578790695079156237e+01 5.915269209586107024e+00
1.001885094046744973e+00 2.573356837532651298e+01 5.923957504857430223e+00
1.004219426905258450e+00 2.567942342638334452e+01 5.932642403247540663e+00
1.006554118558854904e+00 2.562547121025607311e+01 5.941323878227085409e+00
1.008889169539139319e+00 2.557171083773508613e+01 5.950001903462059261e+00
1.011224580380491345e+00 2.551814142408726482e+01 5.958676452812442292e+00
1.013560351620003130e+00 2.546476208904942240e+01 5.967347500328714638e+00
1.015896483797416261e+00 2.541157195679912562e+01 5.976015020251989718e+00
1.018232977455060917e+00 2.535857015593749253e+01 5.984678987012268969e+00
1.020569833137795035e+00 2.530575581947598707e+01 5.993339375226020671e+00
1.022907051392946576e+00 2.525312808481394811e+01 6.001996159695289101e+00
1.025244632770253350e+00 2.520068609371996970e+01 6.010649315406173976e+00
1.027582577821806842e+00 2.514842899231503281e+01 6.019298817527050538e+00
1.029920887101994476e+00 2.509635593105352669e+01 6.027944641407112947e+00
1.032259561167444772e+00 2.504446606470337500e+01 6.036586762575108622e+00
1.034598600576972727e+00 2.499275855232879451e+01 6.045225156737632055e+00
1.036938005891523851e+00 2.494123255726748667e+01 6.053859799778360973e+00
1.039277777674123771e+00 2.488988724712205780e+01 6.062490667754913964e+00
1.041617916489823381e+00 2.483872179373079803e+01 6.071117736899177331e+00
1.043958422905649108e+00 2.478773537314981823e+01 6.079740983615762318e+00
1.046299297490550950e+00 2.473692716564407235e+01 6.088360384478948006e+00
1.048640540815352740e+00 2.468629635565618230e+01 6.096975916233378534e+00
1.050982153452703516e+00 2.463584213179458260e+01 6.105587555791554877e+00
1.053324135977028231e+00 2.458556368681556492e+01 6.114195280232292085e+00
1.055666488964481342e+00 2.453546021760079654e+01 6.122799066800030943e+00
1.058009212992897963e+00 2.448553092513941820e+01 6.131398892903349385e+00
1.060352308641749453e+00 2.443577501451262179e+01 6.139994736113057350e+00
1.062695776492097011e+00 2.438619169486737093e+01 6.148586574162187901e+00
1.065039617126546601e+00 2.433678017940656702e+01 6.157174384943159495e+00
1.067383831129205873e+00 2.428753968536721786e+01 6.165758146507017479e+00
1.069728419085639759e+00 2.423846943399867726e+01 6.174337837062683576e+00
1.072073381582828722e+00 2.418956865054179772e+01 6.182913434976077482e+00
1.074418719209124795e+00 2.414083656422227975e+01 6.191484918766754220e+00
1.076764432554212725e+00 2.409227240822157157e+01 6.200052267108477011e+00
1.079110522209067780e+00 2.404387541965661867e+01 6.208615458828282030e+00
1.081456988765915561e+00 2.399564483957050598e+01 6.217174472903622018e+00
1.083803832818192259e+00 2.394757991290192578e+01 6.225729288463266897e+00
1.086151054960506901e+00 2.389967988848331615e+01 6.234279884783138215e+00
1.088498655788602498e+00 2.385194401900507799e+01 6.242826241288191191e+00
1.090846635899317629e+00 2.380437156100196461e+01 6.251368337550349707e+00
1.093194995890550247e+00 2.375696177484310567e+01 6.259906153285845321e+00
1.095543736361221265e+00 2.370971392470393724e+01 6.268439668355754613e+00
1.097892857911238140e+00 2.366262727855048098e+01 6.276968862764390700e+00
1.100242361141459346e+00 2.361570110812148116e+01 6.285493716658052676e+00
1.102592246653659958e+00 2.356893468891159671e+01 6.294014210323640945e+00
1.104942515050497676e+00 2.352232730014739204e+01 6.302530324188564848e+00
1.107293166935478412e+00 2.347587822477788322e+01 6.311042038818037270e+00
1.109644202912923650e+00 2.342958674944798503e+01 6.319549334915478767e+00
1.111995623587937132e+00 2.338345216448038855e+01 6.328052193321451746e+00
1.114347429566373338e+00 2.333747376386819283e+01 6.336550595010577602e+00
1.116699621454806168e+00 2.329165084524288432e+01 6.345044521093038625e+00
1.119052199860496311e+00 2.324598270985999093e+01 6.353533952812844277e+00
1.121405165391361924e+00 2.320046866259217211e+01 6.362018871544712795e+00
1.123758518655948224e+00 2.315510801189651247e+01 6.370499258795770281e+00
1.126112260263397946e+00 2.310990006979920253e+01 6.378975096204043460e+00
1.128466390823421373e+00 2.306484415188620574e+01 6.387446365535838666e+00
1.130820910946268354e+00 2.301993957727589901e+01 6.395913048686522551e+00
1.133175821242699000e+00 2.297518566860679456e+01 6.404375127678481938e+00
1.135531122323957698e+00 2.293058175201732851e+01 6.412832584660588253e+00
1.137886814801744029e+00 2.288612715712720913e+01 6.421285401907423918e+00
1.140242899288186340e+00 2.284182121702522039e+01 6.429733561817251086e+00
1.142599376395815325e+00 2.279766326824328004e+01 6.438177046912648471e+00
1.144956246737537597e+00 2.275365265074388077e+01 6.446615839838612416e+00
1.147313510926611269e+00 2.270978870790161963e+01 6.455049923361785957e+00
1.149671169576618412e+00 2.266607078648632267e+01 6.463479280369439195e+00
1.152029223301441752e+00 2.262249823664372528e+01 6.471903893868887536e+00
1.154387672715240454e+00 2.257907041188305186e+01 6.480323746985642508e+00
1.156746518432424597e+00 2.253578666905010408e+01 6.488738822964362996e+00
1.159105761067633411e+00 2.249264636831738429e+01 6.497149105166538874e+00
1.161465401235710182e+00 2.244964887317026125e+01 6.505554577068935806e+00
1.163825439551680274e+00 2.240679355037801201e+01 6.513955222265031431e+00
1.166185876630728480e+00 2.236407976998684433e+01 6.522351024462174074e+00
1.168546713088176148e+00 2.232150690529914172e+01 6.530741967481447752e+00
1.170907949539461423e+00 2.227907433285381344e+01 6.539128035257355087e+00
1.173269586600114600e+00 2.223678143241744820e+01 6.547509211835376597e+00
1.175631624885739246e+00 2.219462758695866356e+01 6.555885481372877521e+00
1.177994065011990887e+00 2.215261218263795584e+01 6.564256828136964650e+00
1.180356907594557025e+00 2.211073460878042241e+01 6.572623236505765298e+00
1.182720153249135819e+00 2.206899425787543834e+01 6.580984690964355011e+00
1.185083802591416768e+00 2.202739052554670707e+01 6.589341176106620068e+00
1.187447856237062283e+00 2.198592281053866060e+01 6.597692676633879039e+00
1.189812314801686588e+00 2.194459051470693112e+01 6.606039177352680980e+00
1.192177178900839740e+00 2.190339304298702316e+01 6.614380663177040987e+00
1.194542449149985641e+00 2.186232980339854493e+01 6.622717119123512575e+00
1.196908126164486497e+00 2.182140020700904515e+01 6.631048530314418876e+00
1.199274210559583720e+00 2.178060366792839986e+01 6.639374881974969611e+00
1.201640702950380835e+00 2.173993960329270791e+01 6.647696159432474161e+00
1.204007603951825489e+00 2.169940743324340460e+01 6.656012348116588484e+00
1.206374914178693025e+00 2.165900658091362985e+01 6.664323433558078769e+00
1.208742634245569603e+00 2.161873647241459651e+01 6.672629401387609072e+00
1.211110764766834880e+00 2.157859653681714462e+01 6.680930237335544142e+00
1.213479306356648024e+00 2.153858620613253549e+01 6.689225927231920110e+00
1.215848259628928840e+00 2.149870491530520056e+01 6.697516457003986901e+00
1.218217625197344223e+00 2.145895210218835558e+01 6.705801812677282037e+00
1.220587403675291505e+00 2.141932720753468189e+01 6.714081980373641123e+00
1.222957595675885356e+00 2.137982967497520193e+01 6.722356946311648151e+00
1.225328201811939799e+00 2.134045895100786083e+01 6.730626696805113163e+00
1.227699222695955328e+00 2.130121448498350745e+01 6.738891218262081928e+00
1.230070658940105366e+00 2.126209572908634016e+01 6.747150497185042006e+00
1.232442511156220055e+00 2.122310213831750403e+01 6.755404520170501748e+00
1.234814779955774489e+00 2.118423317048301513e+01 6.763653273907657137e+00
1.237187465949872500e+00 2.114548828618130116e+01 6.771896745177172328e+00
1.239560569749235563e+00 2.110686694878269165e+01 6.780134920851662805e+00
1.241934091964188358e+00 2.106836862441710423e+01 6.788367787894498129e+00
1.244308033204646557e+00 2.102999278195503408e+01 6.796595333360009761e+00
1.246682394080102618e+00 2.099173889300164575e+01 6.804817544390961537e+00
1.249057175199614900e+00 2.095360643187283856e+01 6.813034408219849070e+00
1.251432377171794341e+00 2.091559487558196651e+01 6.821245912167998249e+00
1.253808000604791806e+00 2.087770370383235985e+01 6.829452043643378545e+00
1.256184046106288754e+00 2.083993239899370309e+01 6.837652790141940606e+00
1.258560514283482146e+00 2.080228044609057392e+01 6.845848139246353270e+00
1.260937405743074891e+00 2.076474733279102836e+01 6.854038078624737906e+00
1.263314721091263859e+00 2.072733254938940561e+01 6.862222596030680855e+00
1.265692460933730112e+00 2.069003558878769411e+01 6.870401679303591358e+00
1.268070625875625579e+00 2.065285594649364853e+01 6.878575316365407311e+00
1.270449216521564395e+00 2.061579312059085822e+01 6.886743495223456080e+00
1.272828233475611359e+00 2.057884661173577001e+01 6.894906203967458680e+00
1.275207677341271717e+00 2.054201592314371183e+01 6.903063430768919595e+00
1.277587548721481614e+00 2.050530056056220829e+01 6.911215163883375645e+00
1.279967848218596993e+00 2.046870003227531143e+01 6.919361391645812098e+00
1.282348576434384935e+00 2.043221384907619509e+01 6.927502102473093615e+00
1.284729733970012333e+00 2.039584152425761232e+01 6.935637284862495200e+00
1.287111321426039012e+00 2.035958257359867929e+01 6.943766927391037846e+00
1.289493339402406180e+00 2.032343651535179774e+01 6.951891018714825066e+00
1.291875788498427990e+00 2.028740287022527156e+01 6.960009547569369737e+00
1.294258669312782439e+00 2.025148116137506804e+01 6.968122502767873705e+00
1.296641982443503149e+00 2.021567091438839370e+01 6.976229873201373444e+00
1.299025728487970488e+00 2.017997165726890785e+01 6.984331647838550872e+00
1.301409908042902019e+00 2.014438292042783729e+01 6.992427815724208351e+00
1.303794521704345843e+00 2.010890423666240423e+01 7.000518365980655133e+00
1.306179570067671047e+00 2.007353514115554916e+01 7.008603287804275439e+00
1.308565053727560601e+00 2.003827517144982906e+01 7.016682570467975388e+00
1.310950973278003140e+00 2.000312386744075965e+01 7.024756203319240555e+00
1.313337329312284307e+00 1.996808077136397230e+01 7.032824175779614606e+00
1.315724122422980757e+00 1.993314542778168175e+01 7.040886477344359129e+00
1.318111353201951275e+00 1.989831738357002422e+01 7.048943097581905626e+00
1.320499022240331222e+00 1.986359618790188364e+01 7.056994026134431053e+00
1.322887130128522770e+00 1.982898139223929235e+01 7.065039252716180052e+00
1.325275677456190238e+00 1.979447255032057029e+01 7.073078767113049281e+00
1.327664664812251649e+00 1.976006921814600048e+01 7.081112559182526134e+00
1.330054092784872299e+00 1.972577095396585989e+01 7.089140618853108755e+00
1.332443961961459644e+00 1.969157731826558333e+01 7.097162936124405519e+00
1.334834272928653531e+00 1.965748787375905948e+01 7.105179501065345349e+00
1.337225026272323092e+00 1.962350218536874635e+01 7.113190303815514426e+00
1.339616222577557636e+00 1.958961982022169224e+01 7.121195334582767877e+00
1.342007862428663323e+00 1.955584034762904722e+01 7.129194583644737016e+00
1.344399946409154722e+00 1.952216333907927748e+01 7.137188041347137357e+00
1.346792475101749709e+00 1.948858836822480001e+01 7.145175698103649609e+00
1.349185449088364130e+00 1.945511501087124273e+01 7.153157544395189582e+00
1.351578868950105372e+00 1.942174284496203640e+01 7.161133570770304324e+00
1.353972735267267469e+00 1.938847145056750421e+01 7.169103767844534403e+00
1.356367048619324667e+00 1.935530040987859479e+01 7.177068126298665973e+00
1.358761809584927205e+00 1.932222930718382514e+01 7.185026636881039153e+00
1.361157018741894431e+00 1.928925772887211210e+01 7.192979290403633819e+00
1.363552676667212360e+00 1.925638526340562606e+01 7.200926077745427811e+00
1.365948783937025235e+00 1.922361150132087104e+01 7.208866989848923268e+00
1.368345341126633086e+00 1.919093603521132962e+01 7.216802017721187568e+00
1.370742348810485733e+00 1.915835845971657392e+01 7.224731152433310655e+00
1.373139807562178127e+00 1.912587837151001935e+01 7.232654385120237173e+00
1.375537717954446570e+00 1.909349536928817415e+01 7.240571706980237998e+00
1.377936080559162946e+00 1.906120905376410946e+01 7.248483109273387903e+00
1.380334895947330720e+00 1.902901902764771336e+01 7.256388583323259311e+00
1.382734164689080725e+00 1.899692489564208486e+01 7.264288120514714286e+00
1.385133887353666937e+00 1.896492626442433149e+01 7.272181712295538780e+00
1.387534064509461595e+00 1.893302274264582863e+01 7.280069350173284271e+00
1.389934696723952312e+00 1.890121394091243801e+01 7.287951025717087639e+00
1.392335784563736523e+00 1.886949947177150122e+01 7.295826730557839035e+00
1.394737328594518377e+00 1.883787894971415255e+01 7.303696456384553670e+00
1.397139329381106299e+00 1.880635199114905021e+01 7.311560194947881008e+00
1.399541787487405875e+00 1.877491821440007413e+01 7.319417938057649842e+00
1.401944703476419196e+00 1.874357723969616529e+01 7.327269677582403773e+00
1.404348077910239745e+00 1.871232868915855363e+01 7.335115405449585957e+00
1.406751911350049733e+00 1.868117218678608893e+01 7.342955113646254084e+00
1.409156204356115882e+00 1.865010735845500989e+01 7.350788794216156496e+00
1.411560957487786094e+00 1.861913383189868298e+01 7.358616439261859377e+00
1.413966171303487007e+00 1.858825123670079194e+01 7.366438040943554810e+00
1.416371846360719555e+00 1.855745920428888596e+01 7.374253591477718750e+00
1.418777983216057637e+00 1.852675736791505656e+01 7.382063083139111193e+00
1.421184582425142340e+00 1.849614536265785247e+01 7.389866508257359357e+00
1.423591644542681722e+00 1.846562282540012845e+01 7.397663859219698601e+00
1.425999170122445925e+00 1.843518939482710906e+01 7.405455128468597437e+00
1.428407159717266062e+00 1.840484471141227729e+01 7.413240308502456521e+00
1.430815613879029335e+00 1.837458841740927440e+01 7.421019391874847493e+00
1.433224533158677483e+00 1.834442015684023986e+01 7.428792371194636424e+00
1.435633918106204776e+00 1.831433957548941294e+01 7.436559239124801657e+00
1.438043769270654026e+00 1.828434632089091849e+01 7.444319988382730457e+00
1.440454087200115030e+00 1.825444004231734851e+01 7.452074611740370891e+00
1.442864872441721902e+00 1.822462039077347384e+01 7.459823102023049657e+00
1.445276125541650414e+00 1.819488701898265504e+01 7.467565452110200397e+00
1.447687847045115550e+00 1.816523958138389006e+01 7.475301654933341311e+00
1.450100037496369954e+00 1.813567773411416439e+01 7.483031703477914576e+00
1.452512697438701039e+00 1.810620113500433348e+01 7.490755590781588147e+00
1.454925827414428996e+00 1.807680944356767228e+01 7.498473309934514219e+00
1.457339427964904788e+00 1.804750232099355145e+01 7.506184854078245650e+00
1.459753499630507712e+00 1.801827943013455879e+01 7.513890216406375444e+00
1.462168042950644509e+00 1.798914043549373787e+01 7.521589390165209998e+00
1.464583058463746257e+00 1.796008500322683332e+01 7.529282368650458857e+00
1.466998546707266371e+00 1.793111280112271189e+01 7.536969145209716281e+00
1.469414508217679716e+00 1.790222349859887530e+01 7.544649713240970001e+00
1.471830943530480829e+00 1.787341676668983226e+01 7.552324066193017771e+00
1.474247853180181034e+00 1.784469227804138214e+01 7.559992197564342042e+00
1.476665237700307776e+00 1.781604970690096224e+01 7.567654100903008718e+00
1.479083097623403065e+00 1.778748872910530565e+01 7.575309769807347493e+00
1.481501433481020591e+00 1.775900902207576593e+01 7.582959197924568961e+00
1.483920245803726390e+00 1.773061026480580793e+01 7.590602378951508022e+00
1.486339535121095512e+00 1.770229213785671618e+01 7.598239306633180590e+00
1.488759301961710912e+00 1.767405432334547655e+01 7.605869974763432850e+00
1.491179546853162563e+00 1.764589650493726580e+01 7.613494377184405693e+00
1.493600270322046342e+00 1.761781836783557154e+01 7.621112507786627965e+00
1.496021472893961812e+00 1.758981959877806389e+01 7.628724360507577629e+00
1.498443155093511781e+00 1.756189988602202234e+01 7.636329929333083300e+00
1.500865317444300073e+00 1.753405891933822502e+01 7.643929208296451172e+00
1.503287960468931761e+00 1.750629639000601756e+01 7.651522191477281076e+00
1.505711084689011381e+00 1.747861199079956052e+01 7.659108873002704598e+00
1.508134690625141605e+00 1.745100541598387167e+01 7.666689247045964883e+00
1.510558778796921908e+00 1.742347636130239152e+01 7.674263307827327907e+00
1.512983349722948789e+00 1.739602452397484100e+01 7.681831049612179108e+00
1.515408403920813107e+00 1.736864960268257718e+01 7.689392466712596352e+00
1.517833941907101636e+00 1.734135129756215221e+01 7.696947553486639393e+00
1.520259964197393288e+00 1.731412931020155099e+01 7.704496304336968748e+00
1.522686471306260225e+00 1.728698334362830025e+01 7.712038713711655724e+00
1.525113463747265863e+00 1.725991310230145714e+01 7.719574776104008329e+00
1.527540942032965754e+00 1.723291829210303305e+01 7.727104486052511767e+00
1.529968906674905149e+00 1.720599862033580152e+01 7.734627838139030764e+00
1.532397358183618774e+00 1.717915379570848344e+01 7.742144826990552176e+00
1.534826297068630163e+00 1.715238352832739466e+01 7.749655447279112153e+00
1.537255723838451438e+00 1.712568752970166841e+01 7.757159693717982307e+00
1.539685639000583084e+00 1.709906551271733832e+01 7.764657561066519165e+00
1.542116043061511510e+00 1.707251719163928527e+01 7.772149044127327322e+00
1.544546936526710601e+00 1.704604228210581240e+01 7.779634137745377487e+00
1.546978319900639498e+00 1.701964050111983440e+01 7.787112836808193883e+00
1.549410193686743931e+00 1.699331156703182799e+01 7.794585136248310953e+00
1.551842558387454440e+00 1.696705519954794994e+01 7.802051031038692130e+00
1.554275414504185715e+00 1.694087111971023774e+01 7.809510516196010776e+00
1.556708762537337698e+00 1.691475904989476930e+01 7.816963586778888029e+00
1.559142602986293369e+00 1.688871871380532852e+01 7.824410237887401642e+00
1.561576936349420741e+00 1.686274983646053371e+01 7.831850464664486644e+00
1.564011763124069976e+00 1.683685214419260845e+01 7.839284262294014205e+00
1.566447083806575158e+00 1.681102536463787800e+01 7.846711626001257933e+00
1.568882898892252298e+00 1.678526922672897115e+01 7.854132551052870781e+00
1.571319208875401552e+00 1.675958346068714633e+01 7.861547032756873499e+00
1.573756014249304336e+00 1.673396779801676004e+01 7.868955066461992942e+00
1.576193315506224435e+00 1.670842197149974950e+01 7.876356647557061663e+00
1.578631113137408448e+00 1.668294571518322655e+01 7.883751771472364389e+00
1.581069407633084456e+00 1.665753876437941372e+01 7.891140433677485078e+00
1.583508199482463130e+00 1.663220085565384920e+01 7.898522629682511287e+00
1.585947489173736624e+00 1.660693172681899199e+01 7.905898355037731307e+00
1.588387277194079017e+00 1.658173111692680024e+01 7.913267605333619059e+00
1.590827564029645869e+00 1.655659876627038685e+01 7.920630376198181999e+00
1.593268350165575775e+00 1.653153441636283816e+01 7.927986663301005876e+00
1.595709636085988370e+00 1.650653780993950903e+01 7.935336462350435660e+00
1.598151422273984990e+00 1.648160869095283232e+01 7.942679769092972464e+00
1.600593709211649562e+00 1.645674680456349748e+01 7.950016579313722964e+00
1.603036497380047942e+00 1.643195189712907478e+01 7.957346888837644627e+00
1.605479787259229019e+00 1.640722371620113762e+01 7.964670693528299594e+00
1.607923579328222496e+00 1.638256201052278627e+01 7.971987989286467347e+00
1.610367874065042226e+00 1.635796653001590784e+01 7.979298772051838462e+00
1.612812671946683318e+00 1.633343702578136813e+01 7.986603037800886540e+00
1.615257973449125473e+00 1.630897325008276511e+01 7.993900782549602901e+00
1.617703779047330759e+00 1.628457495634879493e+01 8.001192002350755672e+00
1.620150089215244060e+00 1.626024189916220664e+01 8.008476693295126125e+00
1.622596904425794850e+00 1.623597383426013252e+01 8.015754851509358403e+00
1.625044225150896082e+00 1.621177051851753959e+01 8.023026473158871852e+00
1.627492051861445521e+00 1.618763170994711231e+01 8.030291554445899038e+00
1.629940385027324856e+00 1.616355716769807671e+01 8.037550091607801761e+00
1.632389225117401033e+00 1.613954665203780436e+01 8.044802080920586462e+00
1.634838572599526030e+00 1.611559992435433131e+01 8.052047518696188178e+00
1.637288427940537749e+00 1.609171674715066302e+01 8.059286401282147239e+00
1.639738791606260238e+00 1.606789688403219429e+01 8.066518725063486883e+00
1.642189664061503240e+00 1.604414009970766486e+01 8.073744486460405767e+00
1.644641045770063981e+00 1.602044615998410748e+01 8.080963681927874731e+00
1.647092937194726714e+00 1.599681483174796881e+01 8.088176307959418665e+00
1.649545338797263616e+00 1.597324588297405157e+01 8.095382361082434031e+00
1.651998251038435006e+00 1.594973908271859919e+01 8.102581837858373603e+00
1.654451674377989789e+00 1.592629420109811456e+01 8.109774734887286840e+00
1.656905609274665236e+00 1.590291100930324575e+01 8.116961048801655920e+00
1.659360056186190313e+00 1.587958927958311683e+01 8.124140776269268116e+00
1.661815015569282350e+00 1.585632878523615652e+01 8.131313913994153708e+00
1.664270487879650373e+00 1.583312930061267032e+01 8.138480458713880594e+00
1.666726473571993994e+00 1.580999060110571719e+01 8.145640407200490429e+00
1.669182973100005185e+00 1.578691246314444996e+01 8.152793756260676261e+00
1.671639986916368725e+00 1.576389466418707208e+01 8.159940502736088064e+00
1.674097515472761755e+00 1.574093698272197095e+01 8.167080643501114068e+00
1.676555559219855107e+00 1.571803919825443252e+01 8.174214175465158050e+00
1.679014118607314199e+00 1.569520109130450436e+01 8.181341095571461608e+00
1.681473194083799250e+00 1.567242244340386215e+01 8.188461400796233747e+00
1.683932786096966172e+00 1.564970303708841293e+01 8.195575088149128717e+00
1.686392895093466793e+00 1.562704265588860508e+01 8.202682154674459269e+00
1.688853521518949963e+00 1.560444108433018329e+01 8.209782597449141406e+00
1.691314665818061780e+00 1.558189810793164298e+01 8.216876413581688965e+00
1.693776328434447809e+00 1.555941351318426058e+01 8.223963600216693592e+00
1.696238509810750639e+00 1.553698708756188296e+01 8.231044154529945089e+00
