S_bar/Re^(1/3),-         Sr_bar, -                 rho, kg/m3                T, K                    u, m/s                   mu, Pa s                 a, m/s                   M, -                     p, Pa                  
2.890811470522161933e-02 1.005973898386429255e+00 1.274653382895101850e-03 1.556286410919816035e+03 2.062298660087635199e+03 5.370538778877830400e-05 7.908490692693194433e+02 2.607701949997908386e+00 5.694443430229910064e+02
3.045794186058561198e-02 1.059906355802099132e+00 1.274872980360471217e-03 1.556018339859803291e+03 2.062429253815914763e+03 5.370014939046480597e-05 7.907809542754969243e+02 2.608091713217202123e+00 5.694443430229910064e+02
3.202767121760208974e-02 1.114531390218620910e+00 1.275104233243420232e-03 1.555736140399058968e+03 2.062566721414191761e+03 5.369463437843968295e-05 7.907092430134747474e+02 2.608502100662863921e+00 5.694443430229910064e+02
3.361679322446040757e-02 1.169831269735225110e+00 1.275347291389810744e-03 1.555439645205074385e+03 2.062711143012285902e+03 5.368883940029497732e-05 7.906338919769310678e+02 2.608933368457813540e+00 5.694443430229910064e+02
3.522482822228747285e-02 1.225789302695905025e+00 1.275602300644800534e-03 1.555128692876982086e+03 2.062862595758823772e+03 5.368276121402129240e-05 7.905548591007666346e+02 2.609385764961675847e+00 5.694443430229910064e+02
3.685132364226536422e-02 1.282389740151872459e+00 1.275869403060974575e-03 1.554803127713077174e+03 2.063021153932886136e+03 5.367639668335709370e-05 7.904721037007470841e+02 2.609859531126343501e+00 5.694443430229910064e+02
3.849585155082397431e-02 1.339617690436681885e+00 1.276148737087076657e-03 1.554462799501452309e+03 2.063186889044466625e+03 5.366974277359327342e-05 7.903855864190610419e+02 2.610354900817445589e+00 5.694443430229910064e+02
4.015800648967507436e-02 1.397459044001543305e+00 1.276440437739680437e-03 1.554107563330882840e+03 2.063359869925152907e+03 5.366279654777679617e-05 7.902952691750667782e+02 2.610872101105891741e+00 5.694443430229910064e+02
4.183740356704063884e-02 1.455900406991951446e+00 1.276744636759813293e-03 1.553737279419492097e+03 2.063540162810211768e+03 5.365555516326569405e-05 7.902011151206006616e+02 2.611411352533049346e+00 5.694443430229910064e+02
4.353367676404234360e-02 1.514929042311708107e+00 1.277061462756241871e-03 1.553351812959108884e+03 2.063727831413117201e+03 5.364801586859427904e-05 7.901030885993183119e+02 2.611972869352605198e+00 5.694443430229910064e+02
4.524647742631672520e-02 1.574532817132616280e+00 1.277391041336896045e-03 1.552951033973501126e+03 2.063922936993395524e+03 5.364017600061317344e-05 7.900011551096057474e+02 2.612556859751735683e+00 5.694443430229910064e+02
4.697547291583740320e-02 1.634700155979223801e+00 1.277733495229706933e-03 1.552534817188925672e+03 2.064125538418550605e+03 5.363203298187401780e-05 7.898952812706669420e+02 2.613163526053845942e+00 5.694443430229910064e+02
4.872034540191842039e-02 1.695419998656930050e+00 1.278088944393956624e-03 1.552103041915648419e+03 2.064335692220730834e+03 5.362358431823222537e-05 7.897854347914445725e+02 2.613793064904839092e+00 5.694443430229910064e+02
5.048079077363583356e-02 1.756681762405329250e+00 1.278457506123117145e-03 1.551655591939232181e+03 2.064553452648720850e+03 5.361482759664462861e-05 7.896715844420697294e+02 2.614445667444649235e+00 5.694443430229910064e+02
5.225651765858678466e-02 1.818475307751994174e+00 1.278839295140014138e-03 1.551192355420569811e+03 2.064778871715751848e+03 5.360576048314178403e-05 7.895537000275820674e+02 2.615121519465517519e+00 5.694443430229910064e+02
5.404724653512361920e-02 1.880790907619097174e+00 1.279234423685050989e-03 1.550713224803756020e+03 2.065011999243583887e+03 5.359638072095753369e-05 7.894317523636880196e+02 2.615820801558335518e+00 5.694443430229910064e+02
5.585270892704351925e-02 1.943619219299404843e+00 1.279643001598168009e-03 1.550218096730971865e+03 2.065252882903254431e+03 5.358668612879966881e-05 7.893057132543505077e+02 2.616543689248243432e+00 5.694443430229910064e+02
5.767264667125458766e-02 2.006951258971778174e+00 1.280065136395082881e-03 1.549706871963707044e+03 2.065501568252828747e+03 5.357667459924827862e-05 7.891755554710376828e+02 2.617290353120461877e+00 5.694443430229910064e+02
5.950681125023188356e-02 2.070778378471301195e+00 1.280500933338358377e-03 1.549179455309652894e+03 2.065758098772470021e+03 5.356634409726917362e-05 7.890412527334610786e+02 2.618060958937320937e+00 5.694443430229910064e+02
6.135496318216674544e-02 2.135092244067077871e+00 1.280950495503727343e-03 1.548635755554729485e+03 2.066022515897103403e+03 5.355569265883166333e-05 7.889027796916684565e+02 2.618855667747272076e+00 5.694443430229910064e+02
6.321687146263610391e-02 2.199884817032875972e+00 1.281413923842102554e-03 1.548075685399729537e+03 2.066294859046905003e+03 5.354471838962063257e-05 7.887601119093598072e+02 2.619674635986603661e+00 5.694443430229910064e+02
6.509231305240310850e-02 2.265148335823092385e+00 1.281891317237615581e-03 1.547499161401145557e+03 2.066575165655866385e+03 5.353341946383464908e-05 7.886132258483153237e+02 2.620518015574543114e+00 5.694443430229910064e+02
6.698107240663035700e-02 2.330875299689837199e+00 1.282382772562034624e-03 1.546906103915754329e+03 2.066863471198583738e+03 5.352179412306153072e-05 7.884620988538307529e+02 2.621385954002273255e+00 5.694443430229910064e+02
6.888294104136109819e-02 2.397058453596908834e+00 1.282888384725835431e-03 1.546296437048621101e+03 2.067159809215503174e+03 5.350984067522509050e-05 7.883067091410705416e+02 2.622278594416449504e+00 5.694443430229910064e+02
7.079771713361722452e-02 2.463690774303596065e+00 1.283408246726201307e-03 1.545670088604177863e+03 2.067464211336736298e+03 5.349755749359609341e-05 7.881470357822538517e+02 2.623196075697640683e+00 5.694443430229910064e+02
7.272520515188880819e-02 2.530765457506079397e+00 1.283942449692194879e-03 1.545026990040081046e+03 2.067776707304616139e+03 5.348494301586178065e-05 7.879830586945989808e+02 2.624138532534150414e+00 5.694443430229910064e+02
7.466521551415775115e-02 2.598275905936991759e+00 1.284491082927305015e-03 1.544367076423595336e+03 2.068097324995119379e+03 5.347199574324910238e-05 7.878147586289597939e+02 2.625106095491591685e+00 5.694443430229910064e+02
7.661756427091891142e-02 2.666215718334863816e+00 1.285054233949580729e-03 1.543690286390240999e+03 2.068426090438265874e+03 5.345871423969633305e-05 7.876421171590899348e+02 2.626098891078573416e+00 5.694443430229910064e+02
7.858207281094013730e-02 2.734578679204865193e+00 1.285631988529525134e-03 1.542996562104492796e+03 2.068763027837616391e+03 5.344509713106922037e-05 7.874651166714802457e+02 2.627117041808819664e+00 5.694443430229910064e+02
8.055856758774551651e-02 2.803358749300691510e+00 1.286224430725910759e-03 1.542285849222330626e+03 2.069108159588945455e+03 5.343114310441750720e-05 7.872837403557177822e+02 2.628160666259996781e+00 5.694443430229910064e+02
8.254687986501975383e-02 2.872550056764885174e+00 1.286831642919667156e-03 1.541558096855454551e+03 2.069461506298212498e+03 5.341685090726842476e-05 7.870979721953209491e+02 2.629229879129543423e+00 5.694443430229910064e+02
8.454684547931821947e-02 2.942146888871381094e+00 1.287453705845978706e-03 1.540813257536996161e+03 2.069823086798872282e+03 5.340221934695351828e-05 7.869077969590065322e+02 2.630324791287712127e+00 5.694443430229910064e+02
8.655830461863142644e-02 3.012143684319768422e+00 1.288090698624718171e-03 1.540051287188568722e+03 2.070192918168633696e+03 5.338724728996626398e-05 7.867132001923487223e+02 2.631445509828077789e+00 5.694443430229910064e+02
8.858110161549845318e-02 3.082535026035841064e+00 1.288742698789323337e-03 1.539272145088527850e+03 2.070571015745714249e+03 5.337193366134740098e-05 7.865141682097987541e+02 2.632592138115685820e+00 5.694443430229910064e+02
9.061508475349146219e-02 3.153315634437450221e+00 1.289409782314231666e-03 1.538475793841295854e+03 2.070957393144662092e+03 5.335627744409550481e-05 7.863106880870261648e+02 2.633764775833055349e+00 5.694443430229910064e+02
9.266010608600802612e-02 3.224480361128655215e+00 1.290092023640963814e-03 1.537662199347646265e+03 2.071352062271801060e+03 5.334027767860067469e-05 7.861027476535566620e+02 2.634963519024190681e+00 5.694443430229910064e+02
9.471602126640780994e-02 3.296024182988647855e+00 1.290789495702944056e-03 1.536831330775831475e+03 2.071755033340346017e+03 5.332393346209884108e-05 7.858903354856757915e+02 2.636188460136760892e+00 5.694443430229910064e+02
9.678268938862137627e-02 3.367942196625096418e+00 1.291502269949148683e-03 1.535983160533451382e+03 2.072166314885249903e+03 5.330724394814505344e-05 7.856734408995737340e+02 2.637439688062610976e+00 5.694443430229910064e+02
9.885997283743801212e-02 3.440229613164308642e+00 1.292230416366644619e-03 1.535117664239979604e+03 2.072585913777809765e+03 5.329020834610382392e-05 7.854520539447076999e+02 2.638717288176714693e+00 5.694443430229910064e+02
1.009477371477516122e-01 3.512881753353127579e+00 1.292974003502105626e-03 1.534234820699849706e+03 2.073013835240082699e+03 5.327282592065464984e-05 7.852261653973588409e+02 2.640021342374711644e+00 5.694443430229910064e+02
1.030458508721076860e-01 3.585894042949699045e+00 1.293733098482352951e-03 1.533334611876035979e+03 2.073450082859151280e+03 5.325509599131148853e-05 7.849957667543664002e+02 2.641351929109136076e+00 5.694443430229910064e+02
1.051541854559518568e-01 3.659262008382240694e+00 1.294507767033996077e-03 1.532417022864045748e+03 2.073894658601262563e+03 5.323701793195463269e-05 7.847608502270167037e+02 2.642709123424446194e+00 5.694443430229910064e+02
1.072726151200322775e-01 3.732981272656763050e+00 1.295298073502223904e-03 1.531482041866260943e+03 2.074347562825883415e+03 5.321859117037331261e-05 7.845214087350727823e+02 2.644092996990953459e+00 5.694443430229910064e+02
1.094010167494544883e-01 3.807047551496287152e+00 1.296104080868795347e-03 1.530529660166568419e+03 2.074808794299690362e+03 5.319981518781857798e-05 7.842774359009270029e+02 2.645503618137738044e+00 5.694443430229910064e+02
1.115392697889293072e-01 3.881456649695575134e+00 1.296925850769284436e-03 1.529559872105219711e+03 2.075278350210529425e+03 5.318068951856441283e-05 7.840289260438623842e+02 2.646941051884644569e+00 5.694443430229910064e+02
1.136872561437922979e-01 3.956204457676705033e+00 1.297763443509617875e-03 1.528572675053871080e+03 2.075756226181364582e+03 5.316121374947672452e-05 7.837758741744095232e+02 2.648405359973426965e+00 5.694443430229910064e+02
1.158448600864074030e-01 4.031286948232009060e+00 1.298616918081960982e-03 1.527568069390744540e+03 2.076242416284240335e+03 5.314138751958879728e-05 7.835182759887835573e+02 2.649896600898129950e+00 5.694443430229910064e+02
1.180119681675982357e-01 4.106700173441970136e+00 1.299486332179969382e-03 1.526546058475887548e+03 2.076736913054275192e+03 5.312121051968260720e-05 7.832561278633955908e+02 2.651414829934749307e+00 5.694443430229910064e+02
1.201884691327790022e-01 4.182440261756662281e+00 1.300371742213463902e-03 1.525506648626465903e+03 2.077239707503706995e+03 5.310068249187493484e-05 7.829894268494194876e+02 2.652960099170267760e+00 5.694443430229910064e+02
1.223742538424820864e-01 4.258503415230184608e+00 1.301273203322555550e-03 1.524449849092066643e+03 2.077750789136008279e+03 5.307980322920759100e-05 7.827181706674111865e+02 2.654532457531098011e+00 5.694443430229910064e+02
1.245692151970029665e-01 4.334885906898382935e+00 1.302190769391249007e-03 1.523375672029971838e+03 2.078270145960082118e+03 5.305857257524105100e-05 7.824423577019661025e+02 2.656131950811000841e+00 5.694443430229910064e+02
1.267732480649038374e-01 4.411584078290846200e+00 1.303124493060559301e-03 1.522284132480373501e+03 2.078797764504556199e+03 5.303699042365076551e-05 7.821619869964094960e+02 2.657758621698524060e+00 5.694443430229910064e+02
1.289862492151370443e-01 4.488594337068864348e+00 1.304074425741171385e-03 1.521175248341495944e+03 2.079333629832189217e+03 5.301505671782551113e-05 7.818770582475088986e+02 2.659412509804016889e+00 5.694443430229910064e+02
1.312081172525664807e-01 4.565913154781641836e+00 1.305040617625665388e-03 1.520049040344602645e+03 2.079877725554392327e+03 5.299277145046741460e-05 7.815875718002029089e+02 2.661093651686251782e+00 5.694443430229910064e+02
1.334387525566821664e-01 4.643537064733622266e+00 1.306023117700330942e-03 1.518905532028866219e+03 2.080430033845887920e+03 5.297013466319283094e-05 7.812935286423401067e+02 2.662802080878702959e+00 5.694443430229910064e+02
1.356780572233162729e-01 4.721462659956265462e+00 1.307021973756604871e-03 1.517744749716068327e+03 2.080990535459503917e+03 5.294714644613360770e-05 7.809949303994188767e+02 2.664537827915524737e+00 5.694443430229910064e+02
1.379259350091844305e-01 4.799686591278137016e+00 1.308037232402138074e-03 1.516566722485121545e+03 2.081559209741116319e+03 5.292380693753871528e-05 7.806917793293250725e+02 2.666300920357246973e+00 5.694443430229910064e+02
1.401822912790869069e-01 4.878205565487564677e+00 1.309068939071527608e-03 1.515371482146387734e+03 2.082136034644747724e+03 5.290011632337514525e-05 7.803840783170610393e+02 2.668091382816244472e+00 5.694443430229910064e+02
1.424470329556163373e-01 4.957016343582512974e+00 1.310117138036722860e-03 1.514159063215777678e+03 2.082720986747825464e+03 5.287607483692818541e-05 7.800718308694607686e+02 2.669909236981989231e+00 5.694443430229910064e+02
1.447200684712289520e-01 5.036115739102712041e+00 1.311181872417127060e-03 1.512929502888624484e+03 2.083314041266601635e+03 5.285168275840068506e-05 7.797550411098884524e+02 2.671754501646122382e+00 5.694443430229910064e+02
1.470013077225459652e-01 5.115500616539392809e+00 1.312263184189420371e-03 1.511682841013298230e+03 2.083915172071750021e+03 5.282694041451063309e-05 7.794337137729119149e+02 2.673627192727384472e+00 5.694443430229910064e+02
1.492906620267606677e-01 5.195167889818290696e+00 1.313361114197102381e-03 1.510419120064577100e+03 2.084524351704128094e+03 5.280184817808722484e-05 7.791078541989526229e+02 2.675527323296403193e+00 5.694443430229910064e+02
1.515880440800348450e-01 5.275114520851887256e+00 1.314475702159788708e-03 1.509138385116742711e+03 2.085141551390721361e+03 5.277640646766471326e-05 7.787774683289050017e+02 2.677454903600386515e+00 5.694443430229910064e+02
1.538933679177755531e-01 5.355337518157079479e+00 1.315606986682261266e-03 1.507840683816404407e+03 2.085766741060757340e+03 5.275061574707421352e-05 7.784425626987242595e+02 2.679409941087713243e+00 5.694443430229910064e+02
1.562065488766908039e-01 5.435833935534755135e+00 1.316755005263299961e-03 1.506526066355032754e+03 2.086399889362007798e+03 5.272447652503274974e-05 7.781031444339755581e+02 2.681392440432484481e+00 5.694443430229910064e+02
1.585275035585284320e-01 5.516600870807939927e+00 1.317919794304294725e-03 1.505194585441211757e+03 2.087040963677262425e+03 5.269798935472989616e-05 7.777592212443493054e+02 2.683402403558999172e+00 5.694443430229910064e+02
1.608561497954090480e-01 5.597635464615420275e+00 1.319101389117659142e-03 1.503846296272589825e+03 2.087689930140986689e+03 5.267115483341137569e-05 7.774108014181330191e+02 2.685439829666214973e+00 5.694443430229910064e+02
1.631924066166690890e-01 5.678934899257912505e+00 1.320299823935052385e-03 1.502481256507539001e+03 2.088346753656157489e+03 5.264397360195973124e-05 7.770578938166431726e+02 2.687504715252181597e+00 5.694443430229910064e+02
1.655361942171350020e-01 5.760496397594038420e+00 1.321515131915431155e-03 1.501099526236500196e+03 2.089011397911274344e+03 5.261644634447168331e-05 7.767005078686096340e+02 2.689597054138480825e+00 5.694443430229910064e+02
1.678874339267554527e-01 5.842317221983552855e+00 1.322747345152924889e-03 1.499701167953036702e+03 2.089683825397554756e+03 5.258857378783236386e-05 7.763386535645174718e+02 2.691716837494671832e+00 5.694443430229910064e+02
1.702460481815208648e-01 5.924394673275371836e+00 1.323996494684555499e-03 1.498286246524577109e+03 2.090363997426293736e+03 5.256035670128606706e-05 7.759723414509004442e+02 2.693864053862751184e+00 5.694443430229910064e+02
1.726119604956058984e-01 6.006726089838164029e+00 1.325262610497809869e-03 1.496854829162856277e+03 2.091051874146402042e+03 5.253179589600347649e-05 7.756015826245867402e+02 2.696038689181647463e+00 5.694443430229910064e+02
1.749850954346727772e-01 6.089308846631326766e+00 1.326545721538070549e-03 1.495406985394049343e+03 2.091747414562112681e+03 5.250289222464542960e-05 7.752263887268950384e+02 2.698240726811759416e+00 5.694443430229910064e+02
1.773653785902777613e-01 6.172140354314357147e+00 1.327845855715922624e-03 1.493942787028598559e+03 2.092450576550856567e+03 5.247364658092286036e-05 7.748467719377796357e+02 2.700470147559549616e+00 5.694443430229910064e+02
1.797527365553254208e-01 6.255218058392689073e+00 1.329163039914321373e-03 1.492462308130755900e+03 2.093161316881288258e+03 5.244405989915331318e-05 7.744627449699294175e+02 2.702726929702165215e+00 5.694443430229910064e+02
1.821470969005205276e-01 6.338539438398239412e+00 1.330497299995656284e-03 1.490965624987811907e+03 2.093879591231487666e+03 5.241413315381357392e-05 7.740743210628110091e+02 2.705011049012156832e+00 5.694443430229910064e+02
1.845483881517674396e-01 6.422102007102927779e+00 1.331848660808710111e-03 1.489452816079031436e+03 2.094605354207301843e+03 5.238386735908845214e-05 7.736815139766623588e+02 2.707322478782250297e+00 5.694443430229910064e+02
1.869565397684717911e-01 6.505903309763597875e+00 1.333217146195494335e-03 1.487923962044318841e+03 2.095338559360842282e+03 5.235326356841615473e-05 7.732843379864390272e+02 2.709661189850178786e+00 5.694443430229910064e+02
1.893714821227011069e-01 6.589940923396829575e+00 1.334602778998013935e-03 1.486379145652574607e+03 2.096079159209127283e+03 5.232232287402963452e-05 7.728828078757034064e+02 2.712027150623620653e+00 5.694443430229910064e+02
1.917931464791629015e-01 6.674212456082194045e+00 1.336005581064926128e-03 1.484818451769788226e+03 2.096827105252857109e+03 5.229104640649415777e-05 7.724769389304670995e+02 2.714420327105193653e+00 5.694443430229910064e+02
1.942214649759618494e-01 6.758715546292620502e+00 1.337425573258120169e-03 1.483241967326854137e+03 2.097582347995332839e+03 5.225943533424140888e-05 7.720667469329818005e+02 2.716840682917549099e+00 5.694443430229910064e+02
1.966563706060990013e-01 6.843447862250592983e+00 1.338862775459218881e-03 1.481649781287121414e+03 2.098344836961496185e+03 5.222749086309961077e-05 7.716522481554795831e+02 2.719288179328549493e+00 5.694443430229910064e+02
1.990977971996783225e-01 6.928407101308948768e+00 1.340317206576002772e-03 1.480041984613686964e+03 2.099114520717092546e+03 5.219521423582020286e-05 7.712334593538652143e+02 2.721762775276526547e+00 5.694443430229910064e+02
2.015456794067876367e-01 7.013590989355156680e+00 1.341788884548772778e-03 1.478418670236430444e+03 2.099891346887951386e+03 5.216260673160074465e-05 7.708103977613566258e+02 2.724264427395644894e+00 5.694443430229910064e+02
2.039999526810227781e-01 7.098997280237972163e+00 1.343277826356638208e-03 1.476779933018818383e+03 2.100675262179375295e+03 5.212966966560443122e-05 7.703830810820824126e+02 2.726793090041334189e+00 5.694443430229910064e+02
2.064605532636250851e-01 7.184623755215437058e+00 1.344784048023749384e-03 1.475125869724465019e+03 2.101466212395631828e+03 5.209640438847608509e-05 7.699515274846278317e+02 2.729348715315832230e+00 5.694443430229910064e+02
2.089274181682043430e-01 7.270468222423255966e+00 1.346307564625488220e-03 1.473456578983455984e+03 2.102264142459545837e+03 5.206281228585431258e-05 7.695157555955343014e+02 2.731931253093820011e+00 5.694443430229910064e+02
2.114004851660203910e-01 7.356528516362606851e+00 1.347848390294573368e-03 1.471772161258489177e+03 2.103068996432172298e+03 5.202889477788122770e-05 7.690757844927605902e+02 2.734540651048113613e+00 5.694443430229910064e+02
2.138796927717981078e-01 7.442802497406517226e+00 1.349406538227157113e-03 1.470072718810765537e+03 2.103880717532563267e+03 5.199465331870785936e-05 7.686316336990905711e+02 2.737176854675494209e+00 5.694443430229910064e+02
2.163649802300516012e-01 7.529288051323963948e+00 1.350982020688851594e-03 1.468358355665709723e+03 2.104699248157605325e+03 5.196008939599697696e-05 7.681833231755049383e+02 2.739839807322594023e+00 5.694443430229910064e+02
2.188562875018947584e-01 7.615983088820886593e+00 1.352574849020713160e-03 1.466629177578505733e+03 2.105524529901916139e+03 5.192520453042302921e-05 7.677308733145117685e+02 2.742529450211856012e+00 5.694443430229910064e+02
2.213535552523165084e-01 7.702885545097383435e+00 1.354185033645205699e-03 1.464885291999433548e+03 2.106356503577821968e+03 5.189000027516844416e-05 7.672743049334329726e+02 2.745245722467618332e+00 5.694443430229910064e+02
2.238567248378997288e-01 7.789993379420340425e+00 1.355812584072111932e-03 1.463126808039060734e+03 2.107195109235370182e+03 5.185447821541760494e-05 7.668136392676562991e+02 2.747988561142238328e+00 5.694443430229910064e+02
2.263657382949647301e-01 7.877304574710837670e+00 1.357457508904421272e-03 1.461353836433265769e+03 2.108040286182400450e+03 5.181863996784785747e-05 7.663488979638481169e+02 2.750757901242320891e+00 5.694443430229910064e+02
2.288805383281179995e-01 7.964817137145653092e+00 1.359119815844192546e-03 1.459566489508112227e+03 2.108891973004653664e+03 5.178248718011765184e-05 7.658801030731295896e+02 2.753553675755025409e+00 5.694443430229910064e+02
2.314010682991884116e-01 8.052529095772257506e+00 1.360799511698362494e-03 1.457764881144619721e+03 2.109750107585898604e+03 5.174602153035282026e-05 7.654072770442263618e+02 2.756375815674397156e+00 5.694443430229910064e+02
2.339272722165341989e-01 8.140438502136705168e+00 1.362496602384558834e-03 1.455949126743379566e+03 2.110614627128100892e+03 5.170924472662979883e-05 7.649304427165789093e+02 2.759224250027820347e+00 5.694443430229910064e+02
2.364590947247044161e-01 8.228543429923865560e+00 1.364211092936886425e-03 1.454119343189063557e+03 2.111485468171598768e+03 5.167215850645655897e-05 7.644496233134218528e+02 2.762098905902523605e+00 5.694443430229910064e+02
2.389964810944390783e-01 8.316841974609435084e+00 1.365942987511676145e-03 1.452275648814854321e+03 2.112362566615290689e+03 5.163476463625196001e-05 7.639648424348415574e+02 2.764999708472126283e+00 5.694443430229910064e+02
2.415393772129936500e-01 8.405332253123239283e+00 1.367692289393229862e-03 1.450418163366769022e+03 2.113245857736821108e+03 5.159706491082243190e-05 7.634761240508004221e+02 2.767926581023258503e+00 5.694443430229910064e+02
2.440877295747736764e-01 8.494012403523329979e+00 1.369459000999531141e-03 1.448547007967928948e+03 2.114135276212757617e+03 5.155906115283739074e-05 7.629834924941435474e+02 2.770879444982206063e+00 5.694443430229910064e+02
2.466414852722662310e-01 8.582880584680404823e+00 1.371243123887955521e-03 1.446662305082749526e+03 2.115030756138758989e+03 5.152075521230257407e-05 7.624869724535766409e+02 2.773858219941627734e+00 5.694443430229910064e+02
2.492005919872552488e-01 8.671934975972114046e+00 1.373044658760978190e-03 1.444764178481065983e+03 2.115932231049726852e+03 5.148214896603133640e-05 7.619865889666201610e+02 2.776862823687331616e+00 5.694443430229910064e+02
