y_bar r2
1.976997533316515288e+00 2.624393371946544207e+00
1.980400281222395753e+00 2.626896879270122387e+00
1.983803029128276219e+00 2.629400932247049738e+00
1.987205777034156462e+00 2.631905539728754295e+00
1.990608524940036927e+00 2.634410710479789142e+00
1.994011272845917393e+00 2.636916453178858699e+00
1.997414020751797858e+00 2.639422776419269034e+00
2.000816768657678324e+00 2.641929688709392376e+00
2.004219516563559012e+00 2.644437198473880368e+00
2.007622264469439255e+00 2.646945314054464760e+00
2.011025012375319498e+00 2.649454043710154583e+00
2.014427760281200186e+00 2.651963395618063046e+00
2.017830508187080429e+00 2.654473377874595919e+00
2.021233256092960673e+00 2.656983998495459520e+00
2.024636003998841360e+00 2.659495265416763843e+00
2.028038751904721604e+00 2.662007186495788602e+00
2.031441499810601847e+00 2.664519769511264347e+00
2.034844247716482535e+00 2.667033022164262857e+00
2.038246995622362778e+00 2.669546952078997837e+00
2.041649743528243466e+00 2.672061566803079380e+00
2.045052491434123709e+00 2.674576873808784505e+00
2.048455239340003953e+00 2.677092880493039395e+00
2.051857987245884640e+00 2.679609594178258725e+00
2.055260735151764884e+00 2.682127022113503845e+00
2.058663483057645127e+00 2.684645171474303815e+00
2.062066230963525815e+00 2.687164049363706564e+00
2.065468978869406058e+00 2.689683662813129317e+00
2.068871726775286302e+00 2.692204018782266228e+00
2.072274474681166989e+00 2.694725124160384233e+00
2.075677222587047233e+00 2.697246985766657001e+00
2.079079970492927920e+00 2.699769610350532645e+00
2.082482718398808164e+00 2.702293004592797754e+00
2.085885466304688407e+00 2.704817175105808325e+00
2.089288214210569095e+00 2.707342128434167883e+00
2.092690962116449338e+00 2.709867871055370969e+00
2.096093710022329581e+00 2.712394409380239235e+00
2.099496457928210269e+00 2.714921749753469005e+00
2.102899205834090512e+00 2.717449898454574519e+00
2.106301953739970756e+00 2.719978861697949668e+00
2.109704701645851443e+00 2.722508645633485713e+00
2.113107449551731687e+00 2.725039256347623340e+00
2.116510197457612374e+00 2.727570699863159920e+00
2.119912945363492618e+00 2.730102982140415246e+00
2.123315693269372861e+00 2.732636109077204445e+00
2.126718441175253549e+00 2.735170086509974396e+00
2.130121189081133792e+00 2.737704920213902771e+00
2.133523936987014036e+00 2.740240615903454025e+00
2.136926684892894723e+00 2.742777179232800844e+00
2.140329432798774967e+00 2.745314615796923707e+00
2.143732180704655210e+00 2.747852931131456788e+00
2.147134928610535898e+00 2.750392130713183558e+00
2.150537676516416141e+00 2.752932219961122584e+00
2.153940424422296829e+00 2.755473204236525753e+00
2.157343172328177072e+00 2.758015088843508433e+00
2.160745920234057316e+00 2.760557879029388761e+00
2.164148668139938003e+00 2.763101579985546064e+00
2.167551416045818247e+00 2.765646196847607374e+00
2.170954163951698490e+00 2.768191734695763184e+00
2.174356911857579178e+00 2.770738198555628085e+00
2.177759659763459421e+00 2.773285593398416626e+00
2.181162407669339665e+00 2.775833924141493103e+00
2.184565155575220352e+00 2.778383195648884918e+00
2.187967903481100596e+00 2.780933412731672938e+00
2.191370651386981283e+00 2.783484580148416043e+00
2.194773399292861527e+00 2.786036702605581006e+00
2.198176147198741770e+00 2.788589784758151779e+00
2.201578895104622458e+00 2.791143831209709880e+00
2.204981643010502701e+00 2.793698846513268830e+00
2.208384390916382944e+00 2.796254835171541941e+00
2.211787138822263632e+00 2.798811801637188346e+00
2.215189886728143875e+00 2.801369750313588813e+00
2.218592634634024119e+00 2.803928685554853750e+00
2.221995382539904806e+00 2.806488611666544841e+00
2.225398130445785050e+00 2.809049532906077840e+00
2.228800878351665737e+00 2.811611453482853129e+00
2.232203626257545981e+00 2.814174377559121698e+00
2.235606374163426224e+00 2.816738309249805283e+00
2.239009122069306912e+00 2.819303252623296174e+00
2.242411869975187155e+00 2.821869211701884872e+00
2.245814617881067399e+00 2.824436190461828033e+00
2.249217365786948086e+00 2.827004192833965757e+00
2.252620113692828330e+00 2.829573222704189650e+00
2.256022861598709017e+00 2.832143283913466814e+00
2.259425609504589261e+00 2.834714380258629873e+00
2.262828357410469504e+00 2.837286515492483119e+00
2.266231105316350192e+00 2.839859693324235934e+00
2.269633853222230435e+00 2.842433917419821210e+00
2.273036601128110679e+00 2.845009191402455340e+00
2.276439349033991366e+00 2.847585518852765674e+00
2.279842096939871610e+00 2.850162903309284790e+00
2.283244844845751853e+00 2.852741348268722721e+00
2.286647592751632541e+00 2.855320857186385286e+00
2.290050340657512784e+00 2.857901433476494724e+00
2.293453088563393472e+00 2.860483080512440601e+00
2.296855836469273715e+00 2.863065801627420637e+00
2.300258584375153958e+00 2.865649600114408280e+00
2.303661332281034646e+00 2.868234479226647426e+00
2.307064080186914889e+00 2.870820442178138698e+00
2.310466828092795133e+00 2.873407492143728703e+00
2.313869575998675820e+00 2.875995632259355617e+00
2.317272323904556064e+00 2.878584865622974664e+00
2.320675071810436307e+00 2.881175195294070956e+00
2.324077819716316995e+00 2.883766624294530345e+00
2.327480567622197238e+00 2.886359155608852145e+00
2.330883315528077926e+00 2.888952792184246832e+00
2.334286063433958169e+00 2.891547536931179607e+00
2.337688811339838413e+00 2.894143392723641295e+00
2.341091559245719100e+00 2.896740362399446322e+00
2.344494307151599344e+00 2.899338448760366393e+00
2.347897055057479587e+00 2.901937654572599889e+00
2.351299802963360275e+00 2.904537982567218179e+00
2.354702550869240518e+00 2.907139435440069697e+00
2.358105298775120762e+00 2.909742015852417651e+00
2.361508046681001449e+00 2.912345726431015525e+00
2.364910794586881693e+00 2.914950569768653299e+00
2.368313542492762380e+00 2.917556548424021567e+00
2.371716290398642624e+00 2.920163664922465596e+00
2.375119038304522867e+00 2.922771921756003533e+00
2.378521786210403555e+00 2.925381321383523581e+00
2.381924534116283798e+00 2.927991866231308915e+00
2.385327282022164042e+00 2.930603558693097632e+00
2.388730029928044729e+00 2.933216401130569473e+00
2.392132777833924973e+00 2.935830395873487930e+00
2.395535525739805216e+00 2.938445545219879218e+00
2.398938273645685904e+00 2.941061851436320929e+00
2.402341021551566147e+00 2.943679316758582409e+00
2.405743769457446835e+00 2.946297943391186891e+00
2.409146517363327078e+00 2.948917733508408467e+00
2.412549265269207321e+00 2.951538689253969228e+00
2.415952013175088009e+00 2.954160812741547737e+00
2.419354761080968252e+00 2.956784106055119654e+00
2.422757508986848496e+00 2.959408571248831610e+00
2.426160256892729183e+00 2.962034210347713525e+00
2.429563004798609427e+00 2.964661025347574252e+00
2.432965752704489670e+00 2.967289018215513163e+00
2.436368500610370358e+00 2.969918190889966336e+00
2.439771248516250601e+00 2.972548545280905063e+00
2.443173996422131289e+00 2.975180083270237308e+00
2.446576744328011532e+00 2.977812806712149651e+00
2.449979492233891776e+00 2.980446717432855053e+00
2.453382240139772463e+00 2.983081817231397981e+00
2.456784988045652707e+00 2.985718107879538508e+00
2.460187735951532950e+00 2.988355591122111576e+00
2.463590483857413638e+00 2.990994268677090950e+00
2.466993231763293881e+00 2.993634142236138551e+00
2.470395979669174125e+00 2.996275213464472564e+00
2.473798727575054812e+00 2.998917484001195177e+00
2.477201475480935056e+00 3.001560955459796620e+00
2.480604223386815743e+00 3.004205629427779467e+00
2.484006971292695987e+00 3.006851507467604545e+00
2.487409719198576230e+00 3.009498591116209987e+00
2.490812467104456918e+00 3.012146881885653826e+00
2.494215215010337161e+00 3.014796381263343150e+00
2.497617962916217405e+00 3.017447090711904423e+00
2.501020710822098092e+00 3.020099011669645339e+00
2.504423458727978336e+00 3.022752145550805292e+00
2.507826206633858579e+00 3.025406493745586012e+00
2.511228954539739266e+00 3.028062057620271474e+00
2.514631702445619510e+00 3.030718838517919345e+00
2.518034450351500197e+00 3.033376837757941757e+00
2.521437198257380441e+00 3.036036056636799429e+00
2.524839946163260684e+00 3.038696496427721438e+00
2.528242694069141372e+00 3.041358158381320731e+00
2.531645441975021615e+00 3.044021043725668285e+00
2.535048189880901859e+00 3.046685153666372603e+00
2.538450937786782546e+00 3.049350489386652985e+00
2.541853685692662790e+00 3.052017052048120682e+00
2.545256433598543033e+00 3.054684842790128751e+00
2.548659181504423721e+00 3.057353862730518568e+00
2.552061929410303964e+00 3.060024112965831211e+00
2.555464677316184652e+00 3.062695594571057889e+00
2.558867425222064895e+00 3.065368308600270542e+00
2.562270173127945139e+00 3.068042256086509489e+00
2.565672921033825826e+00 3.070717438042009473e+00
2.569075668939706070e+00 3.073393855458555812e+00
2.572478416845586313e+00 3.076071509307502172e+00
2.575881164751467001e+00 3.078750400539792320e+00
2.579283912657347244e+00 3.081430530086471276e+00
2.582686660563227488e+00 3.084111898858705736e+00
2.586089408469108175e+00 3.086794507747842697e+00
2.589492156374988419e+00 3.089478357625697225e+00
2.592894904280869106e+00 3.092163449344556891e+00
2.596297652186749350e+00 3.094849783737807059e+00
2.599700400092629593e+00 3.097537361619459695e+00
2.603103147998510281e+00 3.100226183784673850e+00
2.606505895904390524e+00 3.102916251009975035e+00
2.609908643810270767e+00 3.105607564053190384e+00
2.613311391716151455e+00 3.108300123653694236e+00
2.616714139622031698e+00 3.110993930532688356e+00
2.620116887527911942e+00 3.113688985393108677e+00
2.623519635433792629e+00 3.116385288920015206e+00
2.626922383339672873e+00 3.119082841780846493e+00
2.630325131245553560e+00 3.121781644624867624e+00
2.633727879151433804e+00 3.124481698084237813e+00
2.637130627057314047e+00 3.127183002773648912e+00
2.640533374963194735e+00 3.129885559290495056e+00
2.643936122869074978e+00 3.132589368215249248e+00
2.647338870774955222e+00 3.135294430111212893e+00
2.650741618680835909e+00 3.138000745525055812e+00
2.654144366586716153e+00 3.140708314986957461e+00
2.657547114492596396e+00 3.143417139010303618e+00
2.660949862398477084e+00 3.146127218092122035e+00
2.664352610304357327e+00 3.148838552713530081e+00
2.667755358210238015e+00 3.151551143339290650e+00
2.671158106116118258e+00 3.154264990418211401e+00
2.674560854021998502e+00 3.156980094383472490e+00
2.677963601927879189e+00 3.159696455652325486e+00
2.681366349833759433e+00 3.162414074626774596e+00
2.684769097739639676e+00 3.165132951693161889e+00
2.688171845645520364e+00 3.167853087222558095e+00
2.691574593551400607e+00 3.170574481571186265e+00
2.694977341457280851e+00 3.173297135079852005e+00
2.698380089363161538e+00 3.176021048074613162e+00
2.701782837269041782e+00 3.178746220866914385e+00
2.705185585174922469e+00 3.181472653753417923e+00
2.708588333080802713e+00 3.184200347016183930e+00
2.711991080986682956e+00 3.186929300923003083e+00
2.715393828892563644e+00 3.189659515727434780e+00
2.718796576798443887e+00 3.192390991668852873e+00
2.722199324704324130e+00 3.195123728972633970e+00
2.725602072610204818e+00 3.197857727850037524e+00
2.729004820516085061e+00 3.200592988498793812e+00
2.732407568421965305e+00 3.203329511103012450e+00
2.735810316327845992e+00 3.206067295833006980e+00
2.739213064233726236e+00 3.208806342845729187e+00
2.742615812139606923e+00 3.211546652284940073e+00
2.746018560045487167e+00 3.214288224281211637e+00
2.749421307951367410e+00 3.217031058951735911e+00
2.752824055857248098e+00 3.219775156400940475e+00
2.756226803763128341e+00 3.222520516720594141e+00
2.759629551669008585e+00 3.225267139989360210e+00
2.763032299574889272e+00 3.228015026273287624e+00
2.766435047480769516e+00 3.230764175626207990e+00
2.769837795386650203e+00 3.233514588089197783e+00
2.773240543292530447e+00 3.236266263691118805e+00
2.776643291198410690e+00 3.239019202448651935e+00
2.780046039104291378e+00 3.241773404366373956e+00
2.783448787010171621e+00 3.244528869436849039e+00
2.786851534916051865e+00 3.247285597640646504e+00
2.790254282821932552e+00 3.250043588946744499e+00
2.793657030727812796e+00 3.252802843312241343e+00
2.797059778633693039e+00 3.255563360682729890e+00
2.800462526539573727e+00 3.258325140992323732e+00
2.803865274445453970e+00 3.261088184163775328e+00
2.807268022351334658e+00 3.263852490108228643e+00
2.810670770257214901e+00 3.266618058726204588e+00
2.814073518163095144e+00 3.269384889906810088e+00
2.817476266068975832e+00 3.272152983527843784e+00
2.820879013974856075e+00 3.274922339456857845e+00
2.824281761880736319e+00 3.277692957550150332e+00
2.827684509786617006e+00 3.280464837653314536e+00
2.831087257692497250e+00 3.283237979601592915e+00
2.834490005598377493e+00 3.286012383219489852e+00
2.837892753504258181e+00 3.288788048320949731e+00
2.841295501410138424e+00 3.291564974709996871e+00
2.844698249316019112e+00 3.294343162179968143e+00
2.848100997221899355e+00 3.297122610514235941e+00
2.851503745127779599e+00 3.299903319486271691e+00
2.854906493033660286e+00 3.302685288859115609e+00
2.858309240939540530e+00 3.305468518386417642e+00
2.861711988845420773e+00 3.308253007811537305e+00
2.865114736751301461e+00 3.311038756868366573e+00
2.868517484657181704e+00 3.313825765281386282e+00
2.871920232563061948e+00 3.316614032764984454e+00
2.875322980468942635e+00 3.319403559024371120e+00
2.878725728374822879e+00 3.322194343755623613e+00
2.882128476280703566e+00 3.324986386645054637e+00
2.885531224186583810e+00 3.327779687370060469e+00
2.888933972092464053e+00 3.330574245598786121e+00
2.892336719998344741e+00 3.333370060990297645e+00
2.895739467904224984e+00 3.336167133194802847e+00
2.899142215810105228e+00 3.338965461853430572e+00
2.902544963715985915e+00 3.341765046598688116e+00
2.905947711621866159e+00 3.344565887054264941e+00
2.909350459527746402e+00 3.347367982835064648e+00
2.912753207433627090e+00 3.350171333547661057e+00
2.916155955339507333e+00 3.352975938789999777e+00
2.919558703245388021e+00 3.355781798151377338e+00
2.922961451151268264e+00 3.358588911213098438e+00
2.926364199057148507e+00 3.361397277548103357e+00
2.929766946963029195e+00 3.364206896720778772e+00
2.933169694868909438e+00 3.367017768287941415e+00
2.936572442774789682e+00 3.369829891797901489e+00
2.939975190680670369e+00 3.372643266790994687e+00
2.943377938586550613e+00 3.375457892800189263e+00
2.946780686492430856e+00 3.378273769349828815e+00
2.950183434398311544e+00 3.381090895957008957e+00
2.953586182304191787e+00 3.383909272130998680e+00
2.956988930210072475e+00 3.386728897373263436e+00
2.960391678115952718e+00 3.389549771178008264e+00
2.963794426021832962e+00 3.392371893031651542e+00
2.967197173927713649e+00 3.395195262413385873e+00
2.970599921833593893e+00 3.398019878794964033e+00
2.974002669739474136e+00 3.400845741640873499e+00
2.977405417645354824e+00 3.403672850408272055e+00
2.980808165551235067e+00 3.406501204547355499e+00
2.984210913457115311e+00 3.409330803500965068e+00
2.987613661362995998e+00 3.412161646705082152e+00
2.991016409268876242e+00 3.414993733588811420e+00
2.994419157174756929e+00 3.417827063574076174e+00
2.997821905080637173e+00 3.420661636076241852e+00
3.001224652986517416e+00 3.423497450503668382e+00
3.004627400892398104e+00 3.426334506258110757e+00
3.008030148798278347e+00 3.429172802734703485e+00
3.011432896704158590e+00 3.432012339322047190e+00
3.014835644610039278e+00 3.434853115401859558e+00
3.018238392515919521e+00 3.437695130349876838e+00
3.021641140421799765e+00 3.440538383535036715e+00
3.025043888327680452e+00 3.443382874320157772e+00
3.028446636233560696e+00 3.446228602061687241e+00
3.031849384139441383e+00 3.449075566109653046e+00
3.035252132045321627e+00 3.451923765808362798e+00
3.038654879951201870e+00 3.454773200495615537e+00
3.042057627857082558e+00 3.457623869503132941e+00
3.045460375762962801e+00 3.460475772156877294e+00
3.048863123668843045e+00 3.463328907776894727e+00
3.052265871574723732e+00 3.466183275676822273e+00
3.055668619480603976e+00 3.469038875165122882e+00
3.059071367386484219e+00 3.471895705544085775e+00
3.062474115292364907e+00 3.474753766110287856e+00
3.065876863198245150e+00 3.477613056154828630e+00
3.069279611104125838e+00 3.480473574962943850e+00
3.072682359010006081e+00 3.483335321814497565e+00
3.076085106915886325e+00 3.486198295983704121e+00
3.079487854821767012e+00 3.489062496739329333e+00
3.082890602727647256e+00 3.491927923344773088e+00
3.086293350633527499e+00 3.494794575058201236e+00
3.089696098539408187e+00 3.497662451132218742e+00
3.093098846445288430e+00 3.500531550814291126e+00
3.096501594351168674e+00 3.503401873346588147e+00
3.099904342257049361e+00 3.506273417966256023e+00
3.103307090162929605e+00 3.509146183905354821e+00
3.106709838068810292e+00 3.512020170390661278e+00
3.110112585974690536e+00 3.514895376644134206e+00
3.113515333880570779e+00 3.517771801882657368e+00
3.116918081786451467e+00 3.520649445318485782e+00
3.120320829692331710e+00 3.523528306158485890e+00
3.123723577598211953e+00 3.526408383605052155e+00
3.127126325504092641e+00 3.529289676855778879e+00
3.130529073409972884e+00 3.532172185103454431e+00
3.133931821315853128e+00 3.535055907536329034e+00
3.137334569221733815e+00 3.537940843337698205e+00
3.140737317127614059e+00 3.540826991686654157e+00
3.144140065033494746e+00 3.543714351757418335e+00
3.147542812939374990e+00 3.546602922719997331e+00
3.150945560845255233e+00 3.549492703739615784e+00
3.154348308751135921e+00 3.552383693977292367e+00
3.157751056657016164e+00 3.555275892589747411e+00
3.161153804562896408e+00 3.558169298729060959e+00
3.164556552468777095e+00 3.561063911543349114e+00
3.167959300374657339e+00 3.563959730176379903e+00
3.171362048280537582e+00 3.566856753767724708e+00
3.174764796186418270e+00 3.569754981452561982e+00
3.178167544092298513e+00 3.572654412362396670e+00
3.181570291998179201e+00 3.575555045624192463e+00
3.184973039904059444e+00 3.578456880361251535e+00
3.188375787809939688e+00 3.581359915692692741e+00
3.191778535715820375e+00 3.584264150733587950e+00
3.195181283621700619e+00 3.587169584595339078e+00
3.198584031527580862e+00 3.590076216385324592e+00
3.201986779433461550e+00 3.592984045207055832e+00
3.205389527339341793e+00 3.595893070160255167e+00
3.208792275245222037e+00 3.598803290341090477e+00
3.212195023151102724e+00 3.601714704841600057e+00
3.215597771056982968e+00 3.604627312750544821e+00
3.219000518962863655e+00 3.607541113152715972e+00
3.222403266868743898e+00 3.610456105129534521e+00
3.225806014774624142e+00 3.613372287758712442e+00
3.229208762680504829e+00 3.616289660114431648e+00
3.232611510586385073e+00 3.619208221267502523e+00
3.236014258492265316e+00 3.622127970285058840e+00
3.239417006398146004e+00 3.625048906230887713e+00
3.242819754304026247e+00 3.627971028165595246e+00
3.246222502209906935e+00 3.630894335146061191e+00
3.249625250115787178e+00 3.633818826226038468e+00
3.253027998021667422e+00 3.636744500456107421e+00
3.256430745927548109e+00 3.639671356883294795e+00
3.259833493833428353e+00 3.642599394551692793e+00
3.263236241739308596e+00 3.645528612502023424e+00
3.266638989645189284e+00 3.648459009771880091e+00
3.270041737551069527e+00 3.651390585395907440e+00
3.273444485456949771e+00 3.654323338405387034e+00
3.276847233362830458e+00 3.657257267828684100e+00
3.280249981268710702e+00 3.660192372691296825e+00
3.283652729174591389e+00 3.663128652015409603e+00
3.287055477080471633e+00 3.666066104820463245e+00
3.290458224986351876e+00 3.669004730123025304e+00
3.293860972892232564e+00 3.671944526936511632e+00
3.297263720798112807e+00 3.674885494271753483e+00
3.300666468703993051e+00 3.677827631136553421e+00
3.304069216609873738e+00 3.680770936535878501e+00
3.307471964515753982e+00 3.683715409472368307e+00
3.310874712421634225e+00 3.686661048945262920e+00
3.314277460327514913e+00 3.689607853951474947e+00
3.317680208233395156e+00 3.692555823485276001e+00
3.321082956139275844e+00 3.695504956538006702e+00
3.324485704045156087e+00 3.698455252098697077e+00
3.327888451951036330e+00 3.701406709153578944e+00
3.331291199856917018e+00 3.704359326686284426e+00
3.334693947762797261e+00 3.707313103678101740e+00
3.338096695668677505e+00 3.710268039107761151e+00
3.341499443574558192e+00 3.713224131951320395e+00
3.344902191480438436e+00 3.716181381182651400e+00
3.348304939386318679e+00 3.719139785772830109e+00
3.351707687292199367e+00 3.722099344690981138e+00
3.355110435198079610e+00 3.725060056903636951e+00
3.358513183103960298e+00 3.728021921374826686e+00
3.361915931009840541e+00 3.730984937066612606e+00
3.365318678915720785e+00 3.733949102938483033e+00
3.368721426821601472e+00 3.736914417947714728e+00
3.372124174727481716e+00 3.739880881049405303e+00
3.375526922633361959e+00 3.742848491196513638e+00
3.378929670539242647e+00 3.745817247339580547e+00
3.382332418445122890e+00 3.748787148427204841e+00
3.385735166351003134e+00 3.751758193405661412e+00
3.389137914256883821e+00 3.754730381219264057e+00
3.392540662162764065e+00 3.757703710810214481e+00
3.395943410068644752e+00 3.760678181118508157e+00
3.399346157974524996e+00 3.764049769196952333e+00
